,date,review,rating,review_tokens,review_tokens_removeST,review_tokens_removeST_vec,label
8572,2020-02-28,요즘 비상사태라 주문이 어렵고 품절 품목이 너무 많아요,3,"['요즘', '비상', '사태', '주문', '품절', '품목']","['비상', '품목', '사태', '품절', '주문']", 비상 품목 사태 품절 주문,0
8573,2020-02-28,계속해서 다양한 제품들 많이 소개해 주세요,5,"['계속', '제품', '소개']","['제품', '계속', '소개']", 제품 계속 소개,1
8574,2020-02-28,마켓 컬리 애용자입니다 11 문의로도 넣었던 내용인데 리뷰로도 적어봅니다에서 자주사는 상품을 정해둘 수 있는 것처럼 모바일 애플리케이션에도 찜 기능을 만들어 주세요 찜 기능은 사려고 했던 제품 살까 말까 했던 제품들을 쭉 담아놓고 볼 수 있어서 우선 구매자들이 편하고 실소비가 늘 거예요 부탁드립니다,4,"['마켓', '컬리', '애용', '문의', '도', '내용', '리뷰', '도', '자주', '상품', '정해', '둘', '수', '것', '모바일', '애플리케이션', '찜', '기능', '찜', '기능', '사려', '제품', '제품', '쭉', '볼', '수', '우선', '구매', '실', '소비', '늘', '거']","['내용', '상품', '쭉', '정해', '제품', '찜', '실', '구매', '소비', '모바일', '리뷰', '문의', '애플리케이션', '기능']", 내용 상품 쭉 정해 제품 찜 실 구매 소비 모바일 리뷰 문의 애플리케이션 기능,1
8575,2020-02-28,덕분에 정말 정말 편하게 살고 있어요 품질도 하나같이 다 좋은 거 같아서 고민 하나도 안 하고 주문합니다,5,"['덕분', '정말', '정말', '살', '품질', '거', '고민', '하나', '안', '주문']","['품질', '주문', '고민', '덕분']", 품질 주문 고민 덕분,1
8576,2020-02-28,상품의 질이,5,"['상품', '질']",['상품'], 상품,1
8577,2020-02-28,믿을 수 있어요 이 믿음 쭉 가길 기대하겠습니다,5,"['수', '이', '믿음', '쭉']","['쭉', '믿음']", 쭉 믿음,1
8578,2020-02-27,경주인데 로켓배 송이 안되어요  마켓 컬리는 그래도 다음날 오니까,5,"['경주', '로켓', '배', '송이', '마켓', '컬리', '다음', '날', '오']","['날', '배', '송이', '로켓', '경주']", 날 배 송이 로켓 경주,1
8579,2020-02-27,편하고 좋은데 과도한 쓰레기 배출로 약간 미안한 마음이,5,"['과도', '쓰레기', '배출', '약간', '마음']","['과도', '배출', '쓰레기']", 과도 배출 쓰레기,1
8580,2020-02-27,비밀번호를 잊었을 때 별 방법이 없는 것 같습니다  이 알고 싶다면 고객센터에 연락해야 될 것으로 보입니다 만약 이렇다면 좀 불편하겠다는 생각입니다 그래서 마켓 컬리 앱 안에서 스스로 해결할 수 있었으면 해서 적었던 것입니다 스스로 해결이란 인터넷상에서 보편적으로 사용되고 있는 방법을 말한 것입니다 예를 들면 1 본인인증하고 2 비번을 새로 만드는 감사합니다,5,"['비밀번호', '때', '별', '방법', '것', '이', '알', '고객', '센터', '연락', '것', '만약', '좀', '생각', '마켓', '컬리', '앱', '안', '스스로', '해결', '수', '것', '스스로', '해결', '인터넷', '보편', '사용', '방법', '말', '것', '예', '본인', '인증', '비번']","['별', '생각', '인터넷', '비밀번호', '고객', '연락', '스스로', '비번', '센터', '보편', '본인', '방법', '인증']", 별 생각 인터넷 비밀번호 고객 연락 스스로 비번 센터 보편 본인 방법 인증,1
8581,2020-02-27,너무  신선하게 안전배송,5,"['안전', '배송']","['안전', '배송']", 안전 배송,1
8582,2020-02-27,새벽 배송 너무,5,"['새벽', '배송']","['배송', '새벽']", 배송 새벽,1
8583,2020-02-27,상품이 신선하고 맛있어요,5,['상품'],['상품'], 상품,1
8584,2020-02-27,배달도 깔끔하고 제품도,5,"['배달', '제품']","['제품', '배달']", 제품 배달,1
8585,2020-02-27,간편,5,['간편'],['간편'], 간편,1
8586,2020-02-27,간편하지만 정확하고 안전한 장보기 컬리 덕분입니다,5,"['장보기', '컬리', '덕분']","['장보기', '덕분']", 장보기 덕분,1
8587,2020-02-27,신선한 식재료를 아침 일찍 받아볼 수 있어서 정말 편리해요 요즘 코로나 때문에 어린아이 셋이랑 나가지도 못하고 꼼짝없이 집에 갇혀지내는데 반찬부터 식재료를 나가지 않고도 장을 볼 수 있으니 얼마나 감사한지 몰라요 게다가 친환경 포장이라 환경에도 해롭지 않아서 그것도 정말 좋고요 컬리 기사님들 감사합니다 컬리 덕분에 먹고살아요,5,"['식', '재료', '아침', '일찍', '볼', '수', '정말', '요즘', '코로나', '때문', '셋', '못', '꼼짝', '집', '반찬', '식', '재료', '장', '볼', '수', '얼마나', '게다가', '친환경', '포장', '환경', '그것', '정말', '컬리', '기사', '컬리', '덕분']","['포장', '코로나', '환경', '일찍', '기사', '아침', '반찬', '재료', '집', '친환경', '장', '덕분', '때문', '못', '그것', '꼼짝']", 포장 코로나 환경 일찍 기사 아침 반찬 재료 집 친환경 장 덕분 때문 못 그것 꼼짝,1
8588,2020-02-27,짱짱 짱짱 짱짱 짱짱짱,5,"['짱짱', '짱짱', '짱짱', '짱짱']",['짱짱'], 짱짱,1
8589,2020-02-27,배송과 박스 수거까지 확실합니다 편리한 장 보기로 딱입니다,5,"['배송', '박스', '수거', '장', '보기']","['배송', '장', '보기', '수거', '박스']", 배송 장 보기 수거 박스,1
8590,2020-02-26,배송 도착 예정 정보가 안 보이는 게 불편하네요,4,"['배송', '도착', '예정', '정보', '안', '게']","['정보', '예정', '도착', '배송']", 정보 예정 도착 배송,1
8591,2020-02-26,편리하고 젛아요,5,['젛아'],['젛아'], 젛아,1
8592,2020-02-26,가끔 비싼 물건도 많지만 제일 큰 장점이 신선식품 바로바로 받는다는 거죠,3,"['가끔', '물건', '제일', '장점', '신선', '식품', '거']","['제일', '장점', '신선', '가끔', '식품']", 제일 장점 신선 가끔 식품,0
8593,2020-02-26,새벽 배송 일인자,5,"['새벽', '배송', '일인자']","['일인자', '배송', '새벽']", 일인자 배송 새벽,1
8594,2020-02-26,정말  취향 저격,4,"['정말', '취향', '저격']","['취향', '저격']", 취향 저격,1
8595,2020-02-26,알 수 없는 오류가 계속 나오는데,3,"['알', '수', '오류', '계속']","['계속', '오류']", 계속 오류,0
8596,2020-02-26,다 좋은데 한 가지 오배송 시 책임 안 지는 건 좀 개선되었으면 이틀을 계속 오배송하고 계속 다음날 배송 밖에 안 된다고 하면 머 하러 새벽 배송을 시키나 반찬 때문에 시키는 건 디,5,"['가지', '배송', '시', '책임', '안', '건', '좀', '개선', '이틀', '계속', '배송', '계속', '다음', '날', '배송', '안', '머', '새벽', '배송', '반찬', '때문', '건', '디']","['디', '책임', '배송', '건', '날', '시', '머', '반찬', '새벽', '계속', '때문', '이틀', '가지']", 디 책임 배송 건 날 시 머 반찬 새벽 계속 때문 이틀 가지,1
8597,2020-02-26,마켓 컬리가 새벽 배송 중 상품 상태 도급 가격도 그리 비싸지 않고 낱개로 살 수 있다는 게 제일 큰 장점이에요 지금처럼만 쭈욱 가길 바랄게요,5,"['마켓', '컬리', '새벽', '배송', '중', '상품', '상태', '도급', '가격', '낱개', '살', '수', '게', '제일', '장점', '지금', '쭈욱']","['상품', '배송', '지금', '도급', '제일', '쭈욱', '새벽', '가격', '상태', '장점', '낱개']", 상품 배송 지금 도급 제일 쭈욱 새벽 가격 상태 장점 낱개,1
8598,2020-02-26,사용하기 편리합니다 다만 검색 기능에 이전 검색어가 떠있어서 삭제하고 검색하는 게 불편합니다,4,"['사용', '다만', '검색', '기능', '이전', '검색어', '삭제', '검색', '게']","['삭제', '검색어', '기능']", 삭제 검색어 기능,1
8599,2020-02-26,조금 더 다양한 물품이 있으면 좋겠어요,4,"['조금', '더', '물품']",['물품'], 물품,1
8600,2020-02-26,자주 주문합니다,5,"['자주', '주문']",['주문'], 주문,1
8601,2020-02-26,조작 쉬워요 단지 새벽 배송 마감 시 감 가까이 오면 버벅대는 거 개선 부탁드려요,5,"['조작', '단지', '새벽', '배송', '마감', '시', '감', '가까이', '거', '개선']","['배송', '시', '새벽', '감', '가까이', '조작', '마감']", 배송 시 새벽 감 가까이 조작 마감,1
8602,2020-02-26,무료배송 허들이 좀 더 낮았으면 좋겠어요,3,"['무료', '배송', '허들', '좀', '더']","['무료', '허들', '배송']", 무료 허들 배송,0
8603,2020-02-26,신선식품을 애용하고 있어요,5,"['신선', '식품', '애용']","['식품', '신선']", 식품 신선,1
8604,2020-02-26,아침에 바로 받아서  물간도 괜찮아요,5,"['아침', '바로', '물', '간도']","['아침', '간도']", 아침 간도,1
8605,2020-02-26,한번 해보고 나니 계속 이용하게 되네요 제품들도 믿을 수 있을 것 같고 편하고 자고 일어나면 아침에 문 앞에 있으니 뭘 사러 안나거게되요 참 편리한 세상이네요,5,"['한번', '나니', '계속', '이용', '제품', '수', '것', '자고', '아침', '문', '앞', '뭘', '상이']","['제품', '아침', '문', '계속', '한번', '상이', '자고', '나니']", 제품 아침 문 계속 한번 상이 자고 나니,1
8606,2020-02-26,마켓 컬리 짱,5,"['마켓', '컬리', '짱']",['짱'], 짱,1
8607,2020-02-26,4만 원 이상 배송비 무료인 게 아쉽지만 바로 물건을 받을 수 있다는 게 너무,4,"['원', '이상', '배송비', '무료', '게', '바로', '물건', '수', '게']","['무료', '배송비']", 무료 배송비,1
8608,2020-02-25,알림이 정확한 편이 아닌 점이 아쉽지만 나머지 서비스는 다 좋습니다 편하게 자주 쓰고 있어요,4,"['알림', '편이', '점', '나머지', '서비스', '자주']","['편이', '나머지', '점', '알림', '서비스']", 편이 나머지 점 알림 서비스,1
8609,2020-02-25,포장이 너무 과해요 박스 열어보면 북어포 하나 이렇게 들어있어요,4,"['포장', '과', '박스', '어보', '북어', '포', '하나']","['포장', '어보', '북어', '포', '박스']", 포장 어보 북어 포 박스,1
8610,2020-02-25,간편하고 배송기사님 배송시간을 잘 지키세요,5,"['배송', '기사', '배송', '시간']","['배송', '기사']", 배송 기사,1
8611,2020-02-25,아기식 재료 사기,5,"['아기', '재료', '사기']","['아기', '사기', '재료']", 아기 사기 재료,1
8612,2020-02-25,장 보기도 편하고 배송도 빠르고,5,"['장', '보기', '배송']","['장', '보기', '배송']", 장 보기 배송,1
8613,2020-02-25,다양한 상품이 아침에 편하게 배달되어 있어서,5,"['상품', '아침', '배달']","['아침', '배달', '상품']", 아침 배달 상품,1
8614,2020-02-25,품목별로 잘 정리되어 있고 제품에 대한 자세한 정보가 제공되어 쇼핑하기 편리합니다,5,"['품목', '별로', '정리', '제품', '대한', '정보', '제공', '쇼핑']","['별로', '제품', '정리', '정보', '품목', '대한', '제공']", 별로 제품 정리 정보 품목 대한 제공,1
8615,2020-02-25,좋은 식품에 할인쿠폰이 한 번씩 적용되어 좋습니다,5,"['식품', '할인', '쿠폰', '번', '적용']","['적용', '식품', '쿠폰', '할인']", 적용 식품 쿠폰 할인,1
8616,2020-02-25,잘 쓰고 있어요 라면 같은 것도 들어왔으면 좋겠어요,5,"['라면', '것']",['라면'], 라면,1
8617,2020-02-25,상품설명 및 후기가 있어 주문할 때 도움이 됐습니다,5,"['상품', '설명', '및', '후기', '주문', '때', '도움']","['설명', '상품', '도움', '후기', '주문']", 설명 상품 도움 후기 주문,1
8618,2020-02-25,상품이 다양해서 필요할 때마다 사기 편해요,5,"['상품', '때', '사기']","['상품', '사기']", 상품 사기,1
8619,2020-02-24,쓰기 편하고 제품이 신선해서,5,"['쓰기', '제품']","['제품', '쓰기']", 제품 쓰기,1
8620,2020-02-24,멀리까지 택배 배송 바로바로 해주셔서 너무 감사해요 과채류 상태도 좋으니 더 만족스럽습니다,5,"['멀리', '택배', '배송', '과채', '류', '상태', '더']","['배송', '멀리', '과채', '상태', '택배', '류']", 배송 멀리 과채 상태 택배 류,1
8621,2020-02-24,첫 구매하고 상품도 신선하고 쿠폰도 많이 줘서 재구매하려고 들어갔더니 상품들이 다 품절이고 남아있는 게 없어서 살게 없어요 품목이 좀 더 다양하게 많았으면 좋겠어요,2,"['첫', '구매', '상품', '쿠폰', '상품', '품절', '게', '살', '품목', '좀', '더']","['상품', '구매', '품목', '품절', '쿠폰', '첫']", 상품 구매 품목 품절 쿠폰 첫,0
8622,2020-02-24,깔끔 빠름 신선,5,['신선'],['신선'], 신선,1
8623,2020-02-24,경기도 지역도 새벽 배송 가능하면 좋겠어요,4,"['경기도', '지역', '새벽', '배송']","['지역', '배송', '새벽']", 지역 배송 새벽,1
8624,2020-02-24,마켓 컬리 자체는 너무  근데 개선했으면 좋은 점들 중 하나가 1 검색이 힘들다는 점 예를 들어 마늘을 치면 진짜 마늘 찾으려면 한참 내려서 찾아야 해요 다른 것들이 더 상위  킹 돼서 적어도 검색 이후에 낮은 가격 정렬 같은 필터링 적용이 된다면 검색이 쉬울 거 같아요 2 품절이 너무 잘 된다는 점 적어도 그 제품을 장바구니에 담을 수라도 있게끔 해줬으면 좋겠어요 들어오면 살 수 있게요  계속 들어와서 품절이 풀렸는지 확인해야 해서 불편하네요,3,"['마켓', '컬리', '자체', '개선', '점', '중', '하나', '검색', '점', '예', '마늘', '치면', '진짜', '마늘', '한참', '해', '다른', '것', '더', '상위', '킹', '검색', '이후', '가격', '정렬', '필터', '링', '적용', '검색', '거', '품절', '점', '그', '제품', '장바구니', '담', '수라도', '살', '수', '계속', '품절', '확인']","['정렬', '장바구니', '자체', '마늘', '필터', '제품', '이후', '점', '가격', '담', '계속', '상위', '한참', '적용', '킹', '링', '품절', '수라도']", 정렬 장바구니 자체 마늘 필터 제품 이후 점 가격 담 계속 상위 한참 적용 킹 링 품절 수라도,0
8625,2020-02-24,다양한 제품도 많고 배송도 빠르고 매우 만족해요,5,"['제품', '배송', '매우']","['제품', '배송']", 제품 배송,1
8626,2020-02-24,제품에 대한 설명이 잘 되어있어,5,"['제품', '대한', '설명']","['제품', '설명', '대한']", 제품 설명 대한,1
8627,2020-02-24,식품이 신선하고 제품들 질이,5,"['식품', '제품', '질']","['제품', '식품']", 제품 식품,1
8628,2020-02-24,비쌀 거란 편견을 가졌었는데 가격도 저렴 포장도 꼼꼼 완벽해요,5,"['거란', '편견', '가격', '저렴', '포장']","['포장', '편견', '저렴', '거란', '가격']", 포장 편견 저렴 거란 가격,1
8629,2020-02-23,항상 처음처럼 배달시간 잘 지켜주시면 좋을 거 같아요 항상 잘 이용하고 있어요,4,"['항상', '처음처럼', '배달', '시간', '거', '항상', '이용']","['배달', '처음처럼']", 배달 처음처럼,1
8630,2020-02-23,저 근데 왜 마켓 컬리 들어가는데 화면이 하얀색이죠 11시 이후 가능하다길래 11시 대고 들어갔는데 화면이 하얀색이라 주문을 못 하고 있어요   와이파이도 빵빵한데 지웠다 다시 들어가도 그대로네요   오류가 잦아서 불편해요,2,"['저', '왜', '마켓', '컬리', '화면', '하얀색', '이후', '대고', '화면', '하얀색', '주문', '못', '와이파이', '빵빵', '데', '다시', '그대로', '오류']","['그대로', '화면', '이후', '하얀색', '대고', '오류', '다시', '와이파이', '못', '데', '주문']", 그대로 화면 이후 하얀색 대고 오류 다시 와이파이 못 데 주문,0
8631,2020-02-23,비싸기는 하지만 상품 퀄리티가 좋은 편이고 편해서,5,"['상품', '퀄리티', '편이']","['상품', '퀄리티', '편이']", 상품 퀄리티 편이,1
8632,2020-02-23,배송시간이 늦은 적이 없네요입니다,4,"['배송', '시간', '적']",['배송'], 배송,1
8633,2020-02-23,식품은 마켓 컬리에서 주문하고 있어요 대량 주문 필요 없고 소량으로 딱 필요한 것만 골라 주문하면 돼서 너무 편리하네요,5,"['식품', '마켓', '컬리', '주문', '대량', '주문', '필요', '소량', '것', '주문']","['필요', '대량', '소량', '식품', '주문']", 필요 대량 소량 식품 주문,1
8634,2020-02-23,깔려야 쓰든가 말든가 하지 99퍼에서 안 깔림 5번 넘게 시도했는데 안 깔려요,1,"['말', '퍼', '안', '번', '시도', '안']","['시도', '퍼']", 시도 퍼,0
8635,2020-02-22,가끔 접속이 안돼서 재설치하게 만듭니다,2,"['가끔', '접속', '재', '설치', '만듭니']","['만듭니', '접속', '가끔', '설치']", 만듭니 접속 가끔 설치,0
8636,2020-02-22,첫 주문 후 다시 주문하려 앱 키니 먹통이네요 삭제 재설치하니 홈 화면까지 느리게 켜지긴 했는데 로그인이 안되고요  서버 터졌나요,2,"['첫', '주문', '후', '다시', '주문', '앱', '키', '먹통', '요', '삭제', '재', '설치', '하니', '홈', '화면', '로그인', '서버']","['홈', '먹통', '설치', '하니', '화면', '키', '서버', '로그인', '다시', '삭제', '첫', '주문']", 홈 먹통 설치 하니 화면 키 서버 로그인 다시 삭제 첫 주문,0
8637,2020-02-22,빠르고 좋죠 가격을 더 착하게,5,"['가격', '더']",['가격'], 가격,1
8638,2020-02-22,좋은 반찬 많아요 쿠폰 넣어주셔서 주문했어요,5,"['반찬', '쿠폰', '주문']","['반찬', '쿠폰', '주문']", 반찬 쿠폰 주문,1
8639,2020-02-22,편리하고 간편해서 매우 만족,5,"['매우', '만족']",['만족'], 만족,1
8640,2020-02-22,올 첫 주문해 봤는데 너무  급하게 필요한 거 샀는데 새벽 6시 도전에 받았어요 ᄏ,5,"['첫', '주문', '거', '새벽', '도전']","['새벽', '도전', '첫', '주문']", 새벽 도전 첫 주문,1
8641,2020-02-22,이벤트가 자주 있었으면 좋겠습니다,4,"['이벤트', '자주']",['이벤트'], 이벤트,1
8642,2020-02-21,결제방법이 다양하고 제품품질도 좋은 데다 배송이 빨라서 매번 만족스럽습니다,5,"['결제', '방법', '제품', '품질', '데', '배송', '빨', '매번']","['배송', '결제', '제품', '품질', '데', '방법']", 배송 결제 제품 품질 데 방법,1
8643,2020-02-21,맛나는 제품이 많아요 구매 추천합니다,5,"['맛나', '제품', '구매', '추천']","['제품', '구매', '맛나', '추천']", 제품 구매 맛나 추천,1
8644,2020-02-21,신세계입니다 식품의 질도 서비스도 모두 좋습니다,5,"['신세계', '식품', '질도', '서비스', '모두']","['식품', '서비스', '신세계', '질도']", 식품 서비스 신세계 질도,1
8645,2020-02-21,알림 설정해둔 상품을 볼 수 있으면 좋겠어요,4,"['알림', '설정', '상품', '볼', '수']","['상품', '알림']", 상품 알림,1
8646,2020-02-21,좋은 물건 다양한 물건 빠른 배송  그런데 저 대구지역에도 새벽 배송 되면 좋을 것 같아요,5,"['물건', '물건', '배송', '저', '지역', '새벽', '배송', '것']","['지역', '배송', '새벽']", 지역 배송 새벽,1
8647,2020-02-21,채소가 좀 더 많았으면 좋겠어요,4,"['채소', '좀', '더']",['채소'], 채소,1
8648,2020-02-21,아침 일찍 오니 아침을 머리 출근하네요,5,"['아침', '일찍', '오니', '아침', '머리', '출근']","['머리', '일찍', '아침', '오니', '출근']", 머리 일찍 아침 오니 출근,1
8649,2020-02-21,믿고 먹을 수 있어서  다른 제품들도 컬리 제품은 믿고 구매하는데 항상 만족합니다 새벽 배송도 정확히 배송해 주시고 배송 담당자님 늘 고맙더라고요,5,"['수', '다른', '제품', '컬리', '제품', '구매', '항상', '새벽', '배송', '배송', '주시', '배송', '담당자', '늘']","['담당자', '배송', '제품', '주시', '새벽', '구매']", 담당자 배송 제품 주시 새벽 구매,1
8650,2020-02-21,샛별 배송인데 다음 날이 돼도 배송이 안 오고 고객센터에서도 확인 후 연락해 준다고만 하고 연락이 안 와요 다시 연락 준다는 시간이 몇 시간이 지나도 연락이 안 와 다시 연락을 하니 4번의 연락 끝에 미배송 사유를 말해주는데 배송기사님이 다른 주소 같은 이름의 건물로 가서 해당 주소가 없어 미배송 처리되었다고 오늘은 보내줄 수 없다고 합니다 기재했던 해당 도로명 주소에 건물이 하나밖에 없는데 제대로 확인도 안 해보고 주소를 잘못 적었다고만 하고 연락도 제대로 안 주니 앞으로는 마켓 컬리 이용 못하겠어요 별 하나도 아까워요,1,"['샛별', '배송', '다음', '날', '배송', '안', '고객', '센터', '확인', '후', '연락', '연락', '안', '다시', '연락', '시간', '몇', '시간', '연락', '안', '다시', '연락', '하니', '번의', '연락', '끝', '배송', '사유', '말', '배송', '기사', '다른', '주소', '이름', '건물', '해당', '주소', '배송', '처리', '오늘', '수', '기재', '해당', '도로명', '주소', '건물', '하나', '제대로', '확인', '안', '주소', '잘못', '연락', '제대로', '안', '주니', '앞', '마켓', '컬리', '이용', '별', '하나']","['별', '배송', '날', '기사', '주소', '하니', '처리', '번의', '도로명', '잘못', '연락', '고객', '다시', '건물', '센터', '이름', '기재']", 별 배송 날 기사 주소 하니 처리 번의 도로명 잘못 연락 고객 다시 건물 센터 이름 기재,0
8651,2020-02-21,맛난 거 많아요,5,"['맛', '거']",['맛'], 맛,1
8652,2020-02-21,상품이,5,['상품'],['상품'], 상품,1
8653,2020-02-21,싸고 배송이 빠르고 포장도 꼼꼼하게 잘 되어 있어서,5,"['배송', '포장']","['포장', '배송']", 포장 배송,1
8654,2020-02-21,먹을 것도 많고 직접 구매하지 않아 편해요,5,"['것', '직접', '구매']","['구매', '직접']", 구매 직접,1
8655,2020-02-21,보기도 편하고 주문도 용이합니다,5,"['보기', '주문']","['보기', '주문']", 보기 주문,1
8656,2020-02-21,늘 편리하게 이용 중이에요,5,"['늘', '이용', '중이']",['중이'], 중이,1
8657,2020-02-21,할인쿠폰으로 저렴하게 구입하고 집 앞까지 바로 배송되어 편리합니다,4,"['할인', '쿠폰', '구입', '집', '앞', '바로', '배송']","['배송', '구입', '집', '할인', '쿠폰']", 배송 구입 집 할인 쿠폰,1
8658,2020-02-21,장 보라고 만들어는 놨으나 재입고 따위는 없는 전형적인 감성팔이 보따리 장사 플랫폼,5,"['장', '보라', '놨으', '재', '따위', '전형', '감성', '팔이', '보따리', '장사', '플랫폼']","['보따리', '감성', '전형', '장', '놨으', '보라', '플랫폼', '장사', '팔이']", 보따리 감성 전형 장 놨으 보라 플랫폼 장사 팔이,1
8659,2020-02-21,상품의 다양성이 좀 부족해 보입니다 다만 아침 배달과 쿠폰용 넛지가 많아 마음에 듭니다,4,"['상품', '다양성', '좀', '다만', '아침', '배달', '쿠폰', '용', '넛지', '마음', '듭니']","['배달', '상품', '듭니', '아침', '넛지', '용', '쿠폰', '다양성']", 배달 상품 듭니 아침 넛지 용 쿠폰 다양성,1
8660,2020-02-21,상품 및 배송 정말 깔끔합니다 기사님 노고에 감사드립니다,5,"['상품', '및', '배송', '정말', '기사', '노고', '감사']","['노고', '상품', '배송', '기사']", 노고 상품 배송 기사,1
8661,2020-02-21,포장 시 너무 박스가 많아요 아이스팩은 친환경으로 했으면 좋겠어요,4,"['포장', '시', '박스', '아이스팩', '친환경']","['포장', '시', '친환경', '아이스팩', '박스']", 포장 시 친환경 아이스팩 박스,1
8662,2020-02-21,주문하고 바로 취소가 안되는 게 말이 됩니까 입금확인 뒤에는 취소가 안된다니 요새 다 카드로 바로 결제 아니에요 11문의는 왜 있는 거예요 대응이 빠른 것도 아니고 11시까지 주문받으면 고객센터도 주문 마감시간보다 최소 12시간 여유 있게 운영해야죠 오늘 빠르게 대응해 줬으면 그래도 가끔 주문했을 텐데 새벽 배송이 뭐 이제 마켓 컬리만 있는 것도 아니니까요,1,"['주문', '바로', '취소', '게', '말', '입금', '확인', '뒤', '취소', '요새', '카드', '바로', '결제', '문의', '왜', '거', '대응', '것', '주문', '고객', '센터', '주문', '마감', '시간', '최소', '여유', '운영', '오늘', '대응', '가끔', '주문', '새벽', '배송', '뭐', '이제', '마켓', '컬리', '것', '요']","['대응', '요새', '배송', '입금', '이제', '결제', '문의', '가끔', '최소', '새벽', '카드', '고객', '여유', '취소', '운영', '센터', '마감', '주문']", 대응 요새 배송 입금 이제 결제 문의 가끔 최소 새벽 카드 고객 여유 취소 운영 센터 마감 주문,0
8663,2020-02-20,장보기 편하고 배송도 빨라서  다른 곳엔 없는 제품도 많아서 자주 구매해요,5,"['장보기', '배송', '빨', '다른', '곳', '제품', '자주', '구매']","['제품', '장보기', '구매', '배송']", 제품 장보기 구매 배송,1
8664,2020-02-20,좀 더 종류가 많으면 좋을듯해요,4,"['좀', '더', '종류', '해']",['종류'], 종류,1
8665,2020-02-20,건강하고 신선한 엄선된 재료 만족,5,"['엄선', '재료', '만족']","['엄선', '만족', '재료']", 엄선 만족 재료,1
8666,2020-02-20,급하게 다음 날 아침에 필요한 재료 걱정 없이 구매해요,5,"['다음', '날', '아침', '재료', '걱정', '구매']","['날', '아침', '재료', '구매', '걱정']", 날 아침 재료 구매 걱정,1
8667,2020-02-20,신선하고 안전한 배송해 주셔서 감사합니다 음식 메뉴가 점점 한정되는 것 같아요,5,"['배송', '음식', '메뉴', '점점', '한정', '것']","['한정', '메뉴', '배송', '점점', '음식']", 한정 메뉴 배송 점점 음식,1
8668,2020-02-20,밤 11시 전에 만 주문하면 다음날 오전에 도착해서 너무  배달하시는 분은 힘드시겠지만 최고에 영,5,"['밤', '전', '만', '주문', '다음', '날', '오전', '도착', '배달', '분', '최고', '영']","['도착', '배달', '날', '밤', '분', '오전', '주문']", 도착 배달 날 밤 분 오전 주문,1
8669,2020-02-20,편리한 장보기,5,['장보기'],['장보기'], 장보기,1
8670,2020-02-20,가격은 비싸지만 품질이 좋아서 만족합니다,5,"['가격', '품질']","['가격', '품질']", 가격 품질,1
8671,2020-02-20,배송도 빠르고,5,['배송'],['배송'], 배송,1
8672,2020-02-20,매우 만족,5,"['매우', '만족']",['만족'], 만족,1
8673,2020-02-20,상품이 좋아서 그런지 비싸지만 급할 때 좋은 상품 아침에 받아서 해결할 수 있어서,4,"['상품', '때', '상품', '아침', '해결', '수']","['아침', '상품']", 아침 상품,1
8674,2020-02-20,쓸만합니다 가끔 상품이 이상한 게 많음 과일은 손절,4,"['가끔', '상품', '게', '과일', '손절']","['과일', '가끔', '상품', '손절']", 과일 가끔 상품 손절,1
8675,2020-02-20,상품을 믿을 수 있고 종류도 다양하여 나이 든 노인이나 젊은 맞벌이 직장인에게 딱 좋은 곳이라고 추천합니다 배송도 정확하여 믿고 애용하고 있습니다,4,"['상품', '수', '종류', '나이', '노인', '맞벌이', '직장인', '곳', '추천', '배송', '애용']","['상품', '배송', '맞벌이', '종류', '노인', '추천', '직장인', '나이']", 상품 배송 맞벌이 종류 노인 추천 직장인 나이,1
8676,2020-02-20,빠른고 신선한 식품에 감사 감동,5,"['식품', '감사', '감동']","['식품', '감동']", 식품 감동,1
8677,2020-02-20,큰아이 자취방에 주말마다 편하고 신선하게 받아 볼 수 있어,5,"['자취', '방', '주말', '볼', '수']","['주말', '자취', '방']", 주말 자취 방,1
8678,2020-02-20,장 보는 거 마트 대신 컬리에서 모두 해결해요 강추,5,"['장', '거', '마트', '대신', '컬리', '모두', '해결', '강추']","['마트', '장', '대신', '강추']", 마트 장 대신 강추,1
8679,2020-02-20,너무 과포장되어 박스 처리가 불편해요,3,"['과', '포장', '박스', '처리']","['포장', '박스', '처리']", 포장 박스 처리,0
8680,2020-02-20,늘 이용합니다 마트 굳이 가서 필요 없는 것 충동구매하지 않아  쓰레기도 많이 줄고,5,"['늘', '이용', '마트', '굳이', '필요', '것', '충', '구매', '쓰레기', '줄']","['필요', '마트', '줄', '쓰레기', '충', '구매', '굳이']", 필요 마트 줄 쓰레기 충 구매 굳이,1
8681,2020-02-20,프리미엄 최저가 검색하면 널리고 널린 상품들 가격경쟁력이 너무 없네요,1,"['프리미엄', '최저', '검색', '널리', '널린', '상품', '가격', '경쟁력']","['상품', '최저', '가격', '널린', '널리', '경쟁력', '프리미엄']", 상품 최저 가격 널린 널리 경쟁력 프리미엄,0
8682,2020-02-20,제품들이 믿고 사용하기,5,"['제품', '사용']",['제품'], 제품,1
